,level,type,code,name,city_code,city_name,dist_code,dist_name,region_code,region_name
272,4,settlement,0200000109400,Атаевка,0200000100000,Уфа,,,0200000000000,Республика Башкортостан
273,4,settlement,0200000109500,Искино,0200000100000,Уфа,,,0200000000000,Республика Башкортостан
274,4,settlement,0200000110200,Елкибаево,0200000100000,Уфа,,,0200000000000,Республика Башкортостан
275,3,city,0200000200000,Агидель,0200000200000,Агидель,,,0200000000000,Республика Башкортостан
276,3,city,0200000300000,Нефтекамск,0200000300000,Нефтекамск,,,0200000000000,Республика Башкортостан
277,4,settlement,0200000300200,Ташкиново,0200000300000,Нефтекамск,,,0200000000000,Республика Башкортостан
278,4,settlement,0200000300300,Марино,0200000300000,Нефтекамск,,,0200000000000,Республика Башкортостан
279,4,settlement,0200000300400,Крым-Сараево,0200000300000,Нефтекамск,,,0200000000000,Республика Башкортостан
280,4,settlement,0200000300500,Амзя,0200000300000,Нефтекамск,,,0200000000000,Республика Башкортостан
281,4,settlement,0200000300600,Энергетик,0200000300000,Нефтекамск,,,0200000000000,Республика Башкортостан
282,4,settlement,0200000300700,Хмелевка,0200000300000,Нефтекамск,,,0200000000000,Республика Башкортостан
283,4,settlement,0200000300900,Чишма,0200000300000,Нефтекамск,,,0200000000000,Республика Башкортостан
284,3,city,0200000400000,Октябрьский,0200000400000,Октябрьский,,,0200000000000,Республика Башкортостан
285,4,settlement,0200000400100,40-й,0200000400000,Октябрьский,,,0200000000000,Республика Башкортостан
286,4,settlement,0200000400200,37-й,0200000400000,Октябрьский,,,0200000000000,Республика Башкортостан
287,3,city,0200000500000,Салават,0200000500000,Салават,,,0200000000000,Республика Башкортостан
288,3,city,0200000600000,Сибай,0200000600000,Сибай,,,0200000000000,Республика Башкортостан
289,4,settlement,0200000600100,Туяляс,0200000600000,Сибай,,,0200000000000,Республика Башкортостан
290,3,city,0200000700000,Кумертау,0200000700000,Кумертау,,,0200000000000,Республика Башкортостан
291,4,settlement,0200000700100,Маячный,0200000700000,Кумертау,,,0200000000000,Республика Башкортостан
292,4,settlement,0200000700200,Ира,0200000700000,Кумертау,,,0200000000000,Республика Башкортостан
293,4,settlement,0200000700300,Алексеевка,0200000700000,Кумертау,,,0200000000000,Республика Башкортостан
294,4,settlement,0200000700400,Старая Уралка,0200000700000,Кумертау,,,0200000000000,Республика Башкортостан
295,3,city,0200000800000,Межгорье,0200000800000,Межгорье,,,0200000000000,Республика Башкортостан
296,3,city,0200000900000,Туялясский,0200000900000,Туялясский,,,0200000000000,Республика Башкортостан
297,3,city,0200001000000,Маячинский,0200001000000,Маячинский,,,0200000000000,Республика Башкортостан
298,3,city,0200001100000,Подгорный,0200001100000,Подгорный,,,0200000000000,Республика Башкортостан
299,3,city,0200001400000,Стерлитамак,0200001400000,Стерлитамак,,,0200000000000,Республика Башкортостан
300,2,district,0200100000000,Уфимский,,,0200100000000,Уфимский,0200000000000,Республика Башкортостан
301,4,settlement,0200100000200,Алексеевка,,,0200100000000,Уфимский,0200000000000,Республика Башкортостан
302,4,settlement,0200100000300,Булгаково,,,0200100000000,Уфимский,0200000000000,Республика Башкортостан
303,4,settlement,0200100000400,Дубки,,,0200100000000,Уфимский,0200000000000,Республика Башкортостан
304,4,settlement,0200100000500,Камышлы,,,0200100000000,Уфимский,0200000000000,Республика Башкортостан
305,4,settlement,0200100000600,Ольховое,,,0200100000000,Уфимский,0200000000000,Республика Башкортостан
306,4,settlement,0200100000700,Песчаный,,,0200100000000,Уфимский,0200000000000,Республика Башкортостан
307,4,settlement,0200100000800,Стуколкино,,,0200100000000,Уфимский,0200000000000,Республика Башкортостан
308,4,settlement,0200100000900,Федоровка,,,0200100000000,Уфимский,0200000000000,Республика Башкортостан
309,4,settlement,0200100001000,22 км,,,0200100000000,Уфимский,0200000000000,Республика Башкортостан
310,4,settlement,0200100001100,24 км,,,0200100000000,Уфимский,0200000000000,Республика Башкортостан
311,4,settlement,0200100001200,Южная,,,0200100000000,Уфимский,0200000000000,Республика Башкортостан
312,4,settlement,0200100001300,Дмитриевка,,,0200100000000,Уфимский,0200000000000,Республика Башкортостан
313,4,settlement,0200100001400,Подымалово,,,0200100000000,Уфимский,0200000000000,Республика Башкортостан
314,4,settlement,0200100001500,Ясный,,,0200100000000,Уфимский,0200000000000,Республика Башкортостан
315,4,settlement,0200100001600,Ягодная Поляна,,,0200100000000,Уфимский,0200000000000,Республика Башкортостан
316,4,settlement,0200100001800,Жуково,,,0200100000000,Уфимский,0200000000000,Республика Башкортостан
317,4,settlement,0200100001900,Мармылево,,,0200100000000,Уфимский,0200000000000,Республика Башкортостан
318,4,settlement,0200100002000,Мысовцево,,,0200100000000,Уфимский,0200000000000,Республика Башкортостан
